ts_start,ts_end,latency_ms,stage,gpu,frame,warmup
1761041918.753694,1761041918.7559037,2.21,bev_warp,False,232,False
1761041918.7599034,1761041918.7714128,11.509,detect_yolo,True,232,False
1761041918.772412,1761041918.772412,0.0,track_bytetrack,False,232,2,False
1761041918.773916,1761041918.7809196,7.004,cls_turn,True,232,1,False
1761041918.7819223,1761041918.7869487,5.026,cls_brake,True,232,1,False
1761041918.78795,1761041918.8074925,19.542,traj_predict,True,1,30
1761041918.8200002,1761041918.8200002,0.0,video_write,False,232,False
1761041918.8210015,1761041918.8210015,0.0,frame_read,False,233,False
1761041918.822001,1761041918.8245063,2.505,bev_warp,False,233,False
1761041918.8285086,1761041918.8390164,10.508,detect_yolo,True,233,False
1761041918.8400164,1761041918.8410163,1.0,track_bytetrack,False,233,1,False
1761041918.8410163,1761041918.8485239,7.508,cls_turn,True,233,1,False
1761041918.8485239,1761041918.8535237,5.0,cls_brake,True,233,1,False
1761041918.854026,1761041918.8735402,19.514,traj_predict,True,1,30
1761041918.8880718,1761041918.8890717,1.0,video_write,False,233,False
1761041918.8900716,1761041918.8900716,0.0,frame_read,False,234,False
1761041918.8910718,1761041918.8935742,2.502,bev_warp,False,234,False
1761041918.8975797,1761041918.9070876,9.508,detect_yolo,True,234,False
1761041918.9080877,1761041918.9080877,0.0,track_bytetrack,False,234,3,False
1761041918.9090877,1761041918.9155936,6.506,cls_turn,True,234,1,False
1761041918.9165962,1761041918.921596,5.0,cls_brake,True,234,1,False
1761041918.922596,1761041918.9416118,19.016,traj_predict,True,1,30
1761041918.958186,1761041918.9591858,1.0,video_write,False,234,False
1761041918.960186,1761041918.960186,0.0,frame_read,False,235,False
1761041918.961188,1761041918.9621882,1.0,bev_warp,False,235,False
1761041918.966697,1761041918.9767494,10.052,detect_yolo,True,235,False
1761041918.9787512,1761041918.9787512,0.0,track_bytetrack,False,235,2,False
1761041918.979749,1761041918.9882584,8.509,cls_turn,True,235,1,False
1761041918.9902592,1761041918.9957786,5.519,cls_brake,True,235,1,False
1761041918.9977818,1761041919.0173633,19.582,traj_predict,True,1,30
1761041919.0203655,1761041919.02888,8.514,cls_turn,True,235,33,False
1761041919.02888,1761041919.0349472,6.067,cls_brake,True,235,33,False
1761041919.0359476,1761041919.0554736,19.526,traj_predict,True,33,30
1761041919.0739856,1761041919.0744882,0.503,video_write,False,235,False
1761041919.0754914,1761041919.0754914,0.0,frame_read,False,236,False
1761041919.0764937,1761041919.0784936,2.0,bev_warp,False,236,False
1761041919.0814936,1761041919.0925448,11.051,detect_yolo,True,236,False
1761041919.0935445,1761041919.0940483,0.504,track_bytetrack,False,236,1,False
1761041919.0950527,1761041919.1020525,7.0,cls_turn,True,236,1,False
1761041919.1020525,1761041919.1075606,5.508,cls_brake,True,236,1,False
1761041919.1085608,1761041919.1287467,20.186,traj_predict,True,1,30
1761041919.1412537,1761041919.1422539,1.0,video_write,False,236,False
1761041919.1422539,1761041919.1437562,1.502,frame_read,False,237,False
1761041919.1447616,1761041919.1467662,2.005,bev_warp,False,237,False
1761041919.1507647,1761041919.1622732,11.508,detect_yolo,True,237,False
1761041919.1637757,1761041919.1647792,1.004,track_bytetrack,False,237,1,False
1761041919.165782,1761041919.1727822,7.0,cls_turn,True,237,1,False
1761041919.173782,1761041919.17929,5.508,cls_brake,True,237,1,False
1761041919.1802902,1761041919.1988091,18.519,traj_predict,True,1,30
1761041919.21382,1761041919.2148232,1.003,video_write,False,237,False
1761041919.215826,1761041919.215826,0.0,frame_read,False,238,False
1761041919.2168255,1761041919.2188258,2.0,bev_warp,False,238,False
1761041919.222826,1761041919.233837,11.011,detect_yolo,True,238,False
1761041919.2348409,1761041919.235841,1.0,track_bytetrack,False,238,1,False
1761041919.235841,1761041919.2428415,7.0,cls_turn,True,238,1,False
1761041919.2438426,1761041919.2489755,5.133,cls_brake,True,238,1,False
1761041919.2499764,1761041919.2675269,17.55,traj_predict,True,1,30
1761041919.2820363,1761041919.2835383,1.502,video_write,False,238,False
1761041919.2835383,1761041919.2835383,0.0,frame_read,False,239,False
1761041919.2860632,1761041919.2880628,2.0,bev_warp,False,239,False
1761041919.2910657,1761041919.3015742,10.509,detect_yolo,True,239,False
1761041919.3025737,1761041919.3035746,1.001,track_bytetrack,False,239,1,False
1761041919.3035746,1761041919.3106568,7.082,cls_turn,True,239,1,False
1761041919.3116565,1761041919.3171654,5.509,cls_brake,True,239,1,False
1761041919.3181682,1761041919.3361866,18.018,traj_predict,True,1,30
1761041919.350697,1761041919.3516982,1.001,video_write,False,239,False
1761041919.3516982,1761041919.3516982,0.0,frame_read,False,240,False
1761041919.352698,1761041919.354763,2.065,bev_warp,False,240,False
1761041919.3577669,1761041919.3699322,12.165,detect_yolo,True,240,False
1761041919.3709326,1761041919.3719323,1.0,track_bytetrack,False,240,2,False
1761041919.3729327,1761041919.3804386,7.506,cls_turn,True,240,1,False
1761041919.381439,1761041919.387451,6.012,cls_brake,True,240,1,False
1761041919.3884509,1761041919.4060197,17.569,traj_predict,True,1,30
1761041919.4225366,1761041919.4235365,1.0,video_write,False,240,False
1761041919.4240415,1761041919.4240415,0.0,frame_read,False,241,False
1761041919.4250467,1761041919.4270425,1.996,bev_warp,False,241,False
1761041919.4310431,1761041919.4435503,12.507,detect_yolo,True,241,False
1761041919.4435503,1761041919.444831,1.281,track_bytetrack,False,241,1,False
1761041919.445836,1761041919.4588506,13.015,cls_turn,True,241,1,False
1761041919.459852,1761041919.4693627,9.511,cls_brake,True,241,1,False
1761041919.4703631,1761041919.4888802,18.517,traj_predict,True,1,30
1761041919.5054646,1761041919.5064673,1.003,video_write,False,241,False
1761041919.507467,1761041919.507467,0.0,frame_read,False,242,False
1761041919.509469,1761041919.5114708,2.002,bev_warp,False,242,False
1761041919.5149825,1761041919.529089,14.107,detect_yolo,True,242,False
1761041919.530088,1761041919.530088,0.0,track_bytetrack,False,242,1,False
1761041919.5310884,1761041919.537597,6.509,cls_turn,True,242,1,False
1761041919.537597,1761041919.5425966,5.0,cls_brake,True,242,1,False
1761041919.5447192,1761041919.562746,18.027,traj_predict,True,1,30
1761041919.5787635,1761041919.5797632,1.0,video_write,False,242,False
1761041919.5797632,1761041919.5797632,0.0,frame_read,False,243,False
1761041919.5817635,1761041919.583763,1.999,bev_warp,False,243,False
1761041919.5867894,1761041919.5988278,12.038,detect_yolo,True,243,False
1761041919.5998273,1761041919.6008284,1.001,track_bytetrack,False,243,1,False
1761041919.6008284,1761041919.6078584,7.03,cls_turn,True,243,1,False
1761041919.6088593,1761041919.6148887,6.029,cls_brake,True,243,1,False
1761041919.615892,1761041919.6344762,18.584,traj_predict,True,1,30
1761041919.6469905,1761041919.6479905,1.0,video_write,False,243,False
1761041919.6489906,1761041919.6489906,0.0,frame_read,False,244,False
1761041919.6499906,1761041919.6519914,2.001,bev_warp,False,244,False
1761041919.6544955,1761041919.6660202,11.525,detect_yolo,True,244,False
1761041919.6670198,1761041919.6670198,0.0,track_bytetrack,False,244,1,False
1761041919.6680195,1761041919.6745257,6.506,cls_turn,True,244,1,False
1761041919.675526,1761041919.6805265,5.001,cls_brake,True,244,1,False
1761041919.6815271,1761041919.6996522,18.125,traj_predict,True,1,30
1761041919.715664,1761041919.7166665,1.003,video_write,False,244,False
1761041919.7166665,1761041919.7176664,1.0,frame_read,False,245,False
1761041919.7186666,1761041919.7206666,2.0,bev_warp,False,245,False
1761041919.7241688,1761041919.7396836,15.515,detect_yolo,True,245,False
1761041919.7406826,1761041919.7406826,0.0,track_bytetrack,False,245,1,False
1761041919.7416825,1761041919.7490325,7.35,cls_turn,True,245,1,False
1761041919.7500324,1761041919.7545383,4.506,cls_brake,True,245,1,False
1761041919.7555382,1761041919.773551,18.013,traj_predict,True,1,30
1761041919.783557,1761041919.784059,0.502,video_write,False,245,False
1761041919.7850614,1761041919.7850614,0.0,frame_read,False,246,False
1761041919.7860644,1761041919.7870646,1.0,bev_warp,False,246,False
1761041919.7900643,1761041919.8015754,11.511,detect_yolo,True,246,False
1761041919.8015754,1761041919.8025765,1.001,track_bytetrack,False,246,1,False
1761041919.8025765,1761041919.810089,7.513,cls_turn,True,246,1,False
1761041919.8110895,1761041919.8166034,5.514,cls_brake,True,246,1,False
1761041919.8176038,1761041919.8366206,19.017,traj_predict,True,1,30
1761041919.8491287,1761041919.8501287,1.0,video_write,False,246,False
1761041919.8501287,1761041919.8511286,1.0,frame_read,False,247,False
1761041919.8521285,1761041919.853631,1.503,bev_warp,False,247,False
1761041919.858637,1761041919.870145,11.508,detect_yolo,True,247,False
1761041919.870145,1761041919.8711452,1.0,track_bytetrack,False,247,1,False
1761041919.8711452,1761041919.877655,6.51,cls_turn,True,247,1,False
1761041919.8786545,1761041919.8826544,4.0,cls_brake,True,247,1,False
1761041919.8841567,1761041919.9006698,16.513,traj_predict,True,1,30
1761041919.9107873,1761041919.9117866,0.999,video_write,False,247,False
1761041919.9117866,1761041919.9117866,0.0,frame_read,False,248,False
1761041919.9127877,1761041919.914887,2.099,bev_warp,False,248,False
1761041919.9168882,1761041919.9279144,11.026,detect_yolo,True,248,False
1761041919.928917,1761041919.928917,0.0,track_bytetrack,False,248,1,False
1761041919.9299164,1761041919.936206,6.29,cls_turn,True,248,1,False
1761041919.9372087,1761041919.941207,3.998,cls_brake,True,248,1,False
1761041919.9422085,1761041919.9597664,17.558,traj_predict,True,1,30
1761041919.969283,1761041924.586694,4617.411,llava_call,True,9229,1,False
1761041924.5947227,1761041924.5957217,0.999,video_write,False,248,False
1761041924.596722,1761041924.596722,0.0,frame_read,False,249,False
1761041924.5987225,1761041924.6007216,1.999,bev_warp,False,249,False
1761041924.6042275,1761041924.617737,13.51,detect_yolo,True,249,False
1761041924.6187377,1761041924.6197386,1.001,track_bytetrack,False,249,1,False
1761041924.6197386,1761041924.627243,7.504,cls_turn,True,249,1,False
1761041924.628244,1761041924.6322424,3.999,cls_brake,True,249,1,False
1761041924.6337454,1761041924.6437492,10.004,traj_predict,True,1,30
1761041924.6600811,1761041924.661082,1.001,video_write,False,249,False
1761041924.661082,1761041924.661082,0.0,frame_read,False,250,False
1761041924.6620815,1761041924.6645906,2.509,bev_warp,False,250,False
1761041924.6685948,1761041924.6811025,12.508,detect_yolo,True,250,False
1761041924.6821027,1761041924.6821027,0.0,track_bytetrack,False,250,1,False
1761041924.6821027,1761041924.691118,9.015,cls_turn,True,250,1,False
1761041924.691118,1761041924.697629,6.511,cls_brake,True,250,1,False
1761041924.6986287,1761041924.7101371,11.508,traj_predict,True,1,30
1761041924.7236457,1761041924.7241478,0.502,video_write,False,250,False
1761041924.725152,1761041924.725152,0.0,frame_read,False,251,False
1761041924.726155,1761041924.7271564,1.001,bev_warp,False,251,False
1761041924.7311547,1761041924.742664,11.509,detect_yolo,True,251,False
1761041924.7436647,1761041924.7436647,0.0,track_bytetrack,False,251,1,False
1761041924.744691,1761041924.7516901,6.999,cls_turn,True,251,1,False
1761041924.75269,1761041924.757199,4.509,cls_brake,True,251,1,False
1761041924.7581992,1761041924.7697086,11.509,traj_predict,True,1,30
1761041924.7812173,1761041924.7822173,1.0,video_write,False,251,False
1761041924.7822173,1761041924.7822173,0.0,frame_read,False,252,False
1761041924.7837195,1761041924.784723,1.004,bev_warp,False,252,False
1761041924.788228,1761041924.7987363,10.508,detect_yolo,True,252,False
1761041924.7987363,1761041924.7997365,1.0,track_bytetrack,False,252,1,False
1761041924.7997365,1761041924.8062441,6.508,cls_turn,True,252,1,False
1761041924.8062441,1761041924.8112442,5.0,cls_brake,True,252,1,False
1761041924.8122442,1761041924.8207524,8.508,traj_predict,True,1,30
1761041924.8312604,1761041924.8322601,1.0,video_write,False,252,False
1761041924.8337626,1761041924.8337626,0.0,frame_read,False,253,False
1761041924.834766,1761041924.8367686,2.003,bev_warp,False,253,False
1761041924.8407686,1761041924.8512764,10.508,detect_yolo,True,253,False
1761041924.8522766,1761041924.8522766,0.0,track_bytetrack,False,253,1,False
1761041924.8537786,1761041924.8607862,7.008,cls_turn,True,253,1,False
1761041924.8617868,1761041924.8678422,6.055,cls_brake,True,253,1,False
1761041924.8688407,1761041924.8803482,11.508,traj_predict,True,1,30
1761041924.890369,1761041924.891369,1.0,video_write,False,253,False
1761041924.891369,1761041924.891369,0.0,frame_read,False,254,False
1761041924.8923695,1761041924.8948793,2.51,bev_warp,False,254,False
1761041924.8988814,1761041924.9108958,12.014,detect_yolo,True,254,False
1761041924.9108958,1761041924.9118958,1.0,track_bytetrack,False,254,1,False
1761041924.9118958,1761041924.9184043,6.509,cls_turn,True,254,1,False
1761041924.9184043,1761041924.9239082,5.504,cls_brake,True,254,1,False
1761041924.9249144,1761041924.9351835,10.269,traj_predict,True,1,30
1761041924.9466918,1761041924.9476917,1.0,video_write,False,254,False
1761041924.9486916,1761041924.9486916,0.0,frame_read,False,255,False
1761041924.949692,1761041924.951693,2.001,bev_warp,False,255,False
1761041924.9547591,1761041924.964872,10.113,detect_yolo,True,255,False
1761041924.965872,1761041924.965872,0.0,track_bytetrack,False,255,1,False
1761041924.966872,1761041924.972872,6.0,cls_turn,True,255,1,False
1761041924.9738717,1761041924.9790442,5.172,cls_brake,True,255,1,False
1761041924.980044,1761041924.9915707,11.527,traj_predict,True,1,30
1761041925.0020795,1761041925.0020795,0.0,video_write,False,255,False
1761041925.0035841,1761041925.0035841,0.0,frame_read,False,256,False
1761041925.0045898,1761041925.0055888,0.999,bev_warp,False,256,False
1761041925.009593,1761041925.0206308,11.038,detect_yolo,True,256,False
1761041925.0216308,1761041925.0226326,1.002,track_bytetrack,False,256,1,False
1761041925.0226326,1761041925.0301428,7.51,cls_turn,True,256,1,False
1761041925.0311415,1761041925.0366518,5.51,cls_brake,True,256,1,False
1761041925.0376513,1761041925.0499694,12.318,traj_predict,True,1,30
1761041925.0614755,1761041925.062476,1.0,video_write,False,256,False
1761041925.062476,1761041925.062476,0.0,frame_read,False,257,False
1761041925.0639787,1761041925.065985,2.006,bev_warp,False,257,False
1761041925.0689847,1761041925.079493,10.508,detect_yolo,True,257,False
1761041925.080494,1761041925.080494,0.0,track_bytetrack,False,257,2,False
1761041925.081493,1761041925.087502,6.009,cls_turn,True,257,1,False
1761041925.087502,1761041925.092506,5.004,cls_brake,True,257,1,False
1761041925.0940094,1761041925.1035197,9.51,traj_predict,True,1,30
1761041925.1150293,1761041925.116029,1.0,video_write,False,257,False
1761041925.117029,1761041925.117029,0.0,frame_read,False,258,False
1761041925.1180296,1761041925.120029,1.999,bev_warp,False,258,False
1761041925.1245387,1761041925.1355536,11.015,detect_yolo,True,258,False
1761041925.1365533,1761041925.1365533,0.0,track_bytetrack,False,258,1,False
1761041925.1375537,1761041925.1440551,6.501,cls_turn,True,258,1,False
1761041925.1450582,1761041925.150061,5.003,cls_brake,True,258,1,False
1761041925.1510608,1761041925.161567,10.506,traj_predict,True,1,30
1761041925.1745815,1761041925.1755815,1.0,video_write,False,258,False
1761041925.1755815,1761041925.1765814,1.0,frame_read,False,259,False
1761041925.177581,1761041925.1785812,1.0,bev_warp,False,259,False
1761041925.181581,1761041925.1923642,10.783,detect_yolo,True,259,False
1761041925.1923642,1761041925.1938674,1.503,track_bytetrack,False,259,2,False
1761041925.1938674,1761041925.2008717,7.004,cls_turn,True,259,1,False
1761041925.2018726,1761041925.2069626,5.09,cls_brake,True,259,1,False
1761041925.2079635,1761041925.2180223,10.059,traj_predict,True,1,30
1761041925.23353,1761041925.2340355,0.505,video_write,False,259,False
1761041925.23504,1761041925.23504,0.0,frame_read,False,260,False
1761041925.236037,1761041925.2380366,2.0,bev_warp,False,260,False
1761041925.2420373,1761041925.2535448,11.508,detect_yolo,True,260,False
1761041925.2546039,1761041925.2546039,0.0,track_bytetrack,False,260,2,False
1761041925.2556028,1761041925.2626035,7.001,cls_turn,True,260,1,False
1761041925.2636032,1761041925.2681167,4.514,cls_brake,True,260,1,False
1761041925.2691169,1761041925.2796261,10.509,traj_predict,True,1,30
1761041925.2826264,1761041925.2886405,6.014,cls_turn,True,260,37,False
1761041925.2896402,1761041925.2948024,5.162,cls_brake,True,260,37,False
1761041925.2958012,1761041925.304961,9.16,traj_predict,True,37,30
1761041925.3174682,1761041925.318468,1.0,video_write,False,260,False
1761041925.318468,1761041925.318468,0.0,frame_read,False,261,False
1761041925.3204682,1761041925.321468,1.0,bev_warp,False,261,False
1761041925.3249784,1761041925.336173,11.195,detect_yolo,True,261,False
1761041925.3371732,1761041925.3381736,1.0,track_bytetrack,False,261,2,False
1761041925.3391733,1761041925.3456805,6.507,cls_turn,True,261,1,False
1761041925.34668,1761041925.3516798,5.0,cls_brake,True,261,1,False
1761041925.3526797,1761041925.3646472,11.967,traj_predict,True,1,30
1761041925.3676462,1761041925.3741486,6.502,cls_turn,True,261,37,False
1761041925.3751519,1761041925.3811543,6.002,cls_brake,True,261,37,False
1761041925.3821545,1761041925.3921688,10.014,traj_predict,True,37,30
1761041925.4051857,1761041925.4051857,0.0,video_write,False,261,False
1761041925.406183,1761041925.406183,0.0,frame_read,False,262,False
1761041925.4071841,1761041925.4081829,0.999,bev_warp,False,262,False
1761041925.4121852,1761041925.4251978,13.013,detect_yolo,True,262,False
1761041925.4262004,1761041925.4272003,1.0,track_bytetrack,False,262,2,False
1761041925.4272003,1761041925.434707,7.507,cls_turn,True,262,1,False
1761041925.434707,1761041925.4407077,6.001,cls_brake,True,262,1,False
1761041925.4417076,1761041925.4527633,11.056,traj_predict,True,1,30
1761041925.455269,1761041925.4622736,7.004,cls_turn,True,262,37,False
1761041925.4637797,1761041925.4687915,5.012,cls_brake,True,262,37,False
1761041925.469791,1761041925.4812992,11.508,traj_predict,True,37,30
1761041925.492321,1761041925.4938252,1.504,video_write,False,262,False
1761041925.4948306,1761041925.4948306,0.0,frame_read,False,263,False
1761041925.4958346,1761041925.4988337,2.999,bev_warp,False,263,False
1761041925.5018337,1761041925.512342,10.508,detect_yolo,True,263,False
1761041925.513846,1761041925.513846,0.0,track_bytetrack,False,263,2,False
1761041925.5148501,1761041925.5388947,24.045,cls_turn,True,263,1,False
1761041925.539894,1761041925.545411,5.517,cls_brake,True,263,1,False
1761041925.5464077,1761041925.5569274,10.52,traj_predict,True,1,30
1761041925.5609276,1761041925.57144,10.512,cls_turn,True,263,37,False
1761041925.5724404,1761041925.5799572,7.517,cls_brake,True,263,37,False
1761041925.5809577,1761041925.5935674,12.61,traj_predict,True,37,30
1761041925.6060843,1761041925.6070843,1.0,video_write,False,263,False
1761041925.6080842,1761041925.6080842,0.0,frame_read,False,264,False
1761041925.6090844,1761041925.6110842,2.0,bev_warp,False,264,False
1761041925.6135871,1761041925.6240973,10.51,detect_yolo,True,264,False
1761041925.6251006,1761041925.6261027,1.002,track_bytetrack,False,264,2,False
1761041925.627103,1761041925.6336057,6.503,cls_turn,True,264,1,False
1761041925.6346092,1761041925.6396124,5.003,cls_brake,True,264,1,False
1761041925.640612,1761041925.6528878,12.276,traj_predict,True,1,30
1761041925.6553946,1761041925.6624732,7.079,cls_turn,True,264,37,False
1761041925.6624732,1761041925.6689827,6.51,cls_brake,True,264,37,False
1761041925.6699831,1761041925.6804905,10.507,traj_predict,True,37,30
1761041925.692503,1761041925.6940067,1.504,video_write,False,264,False
1761041925.6950126,1761041925.6950126,0.0,frame_read,False,265,False
1761041925.6960182,1761041925.6990168,2.999,bev_warp,False,265,False
1761041925.702016,1761041925.7145407,12.525,detect_yolo,True,265,False
1761041925.715541,1761041925.7165406,1.0,track_bytetrack,False,265,2,False
1761041925.7175403,1761041925.7240417,6.501,cls_turn,True,265,1,False
1761041925.7240417,1761041925.72905,5.008,cls_brake,True,265,1,False
1761041925.7300494,1761041925.7405581,10.509,traj_predict,True,1,30
1761041925.7440615,1761041925.7510688,7.007,cls_turn,True,265,37,False
1761041925.7520692,1761041925.7575774,5.508,cls_brake,True,265,37,False
1761041925.7585773,1761041925.7696304,11.053,traj_predict,True,37,30
1761041925.783641,1761041930.528392,4744.751,llava_call,True,9246,37,False
1761041930.5355237,1761041930.5365248,1.001,video_write,False,265,False
1761041930.5375247,1761041930.5375247,0.0,frame_read,False,266,False
1761041930.5385244,1761041930.5395236,0.999,bev_warp,False,266,False
1761041930.5425236,1761041930.5526886,10.165,detect_yolo,True,266,False
1761041930.55369,1761041930.55369,0.0,track_bytetrack,False,266,1,False
1761041930.5548823,1761041930.5618777,6.995,cls_turn,True,266,1,False
1761041930.5618777,1761041930.56839,6.512,cls_brake,True,266,1,False
1761041930.5693889,1761041930.5800312,10.642,traj_predict,True,1,30
1761041930.5981908,1761041930.599194,1.003,video_write,False,266,False
1761041930.599194,1761041930.599194,0.0,frame_read,False,267,False
1761041930.601194,1761041930.602194,1.0,bev_warp,False,267,False
1761041930.606703,1761041930.6182134,11.51,detect_yolo,True,267,False
1761041930.6192138,1761041930.6202142,1.0,track_bytetrack,False,267,1,False
1761041930.6202142,1761041930.6277237,7.509,cls_turn,True,267,1,False
1761041930.6287236,1761041930.6337245,5.001,cls_brake,True,267,1,False
1761041930.6358256,1761041930.6459725,10.147,traj_predict,True,1,30
1761041930.6610513,1761041930.6620502,0.999,video_write,False,267,False
1761041930.6620502,1761041930.6620502,0.0,frame_read,False,268,False
1761041930.663555,1761041930.6665595,3.005,bev_warp,False,268,False
1761041930.669562,1761041930.6816754,12.113,detect_yolo,True,268,False
1761041930.6826766,1761041930.6826766,0.0,track_bytetrack,False,268,2,False
1761041930.6836774,1761041930.6911886,7.511,cls_turn,True,268,1,False
1761041930.6911886,1761041930.6966958,5.507,cls_brake,True,268,1,False
1761041930.6981997,1761041930.7087157,10.516,traj_predict,True,1,30
1761041930.7247307,1761041930.7257333,1.003,video_write,False,268,False
1761041930.7267332,1761041930.7267332,0.0,frame_read,False,269,False
1761041930.7277336,1761041930.7297335,2.0,bev_warp,False,269,False
1761041930.7317336,1761041930.7437532,12.02,detect_yolo,True,269,False
1761041930.7447596,1761041930.74576,1.0,track_bytetrack,False,269,2,False
1761041930.74576,1761041930.753764,8.004,cls_turn,True,269,1,False
1761041930.7548244,1761041930.7598214,4.997,cls_brake,True,269,1,False
1761041930.7608223,1761041930.7718797,11.057,traj_predict,True,1,30
1761041930.7743855,1761041930.782387,8.002,cls_turn,True,269,38,False
1761041930.782387,1761041930.787896,5.509,cls_brake,True,269,38,False
1761041930.788896,1761041930.8004556,11.559,traj_predict,True,38,30
1761041930.8184717,1761041930.8194704,0.999,video_write,False,269,False
1761041930.8204737,1761041930.8204737,0.0,frame_read,False,270,False
1761041930.8214715,1761041930.8224702,0.999,bev_warp,False,270,False
1761041930.8249795,1761041930.836017,11.037,detect_yolo,True,270,False
1761041930.8370178,1761041930.8370178,0.0,track_bytetrack,False,270,1,False
1761041930.8380184,1761041930.8455262,7.508,cls_turn,True,270,1,False
1761041930.8465252,1761041930.8520386,5.513,cls_brake,True,270,1,False
1761041930.8535438,1761041930.8656564,12.113,traj_predict,True,1,30
1761041930.8821745,1761041930.8836803,1.506,video_write,False,270,False
1761041930.8846867,1761041930.8846867,0.0,frame_read,False,271,False
1761041930.8856878,1761041930.8876915,2.004,bev_warp,False,271,False
1761041930.8916926,1761041930.9027064,11.014,detect_yolo,True,271,False
1761041930.9037066,1761041930.9042094,0.503,track_bytetrack,False,271,1,False
1761041930.9042094,1761041930.9122164,8.007,cls_turn,True,271,1,False
1761041930.9122164,1761041930.917728,5.512,cls_brake,True,271,1,False
1761041930.9187284,1761041930.9387567,20.028,traj_predict,True,1,30
1761041930.9537761,1761041930.954782,1.006,video_write,False,271,False
1761041930.9557862,1761041930.9557862,0.0,frame_read,False,272,False
1761041930.9567873,1761041930.9587855,1.998,bev_warp,False,272,False
1761041930.961786,1761041930.9728587,11.073,detect_yolo,True,272,False
1761041930.9738615,1761041930.9738615,0.0,track_bytetrack,False,272,1,False
1761041930.9749568,1761041930.9819543,6.998,cls_turn,True,272,1,False
1761041930.9819543,1761041930.9880672,6.113,cls_brake,True,272,1,False
1761041930.9890676,1761041931.0006306,11.563,traj_predict,True,1,30
1761041931.019659,1761041931.0216606,2.002,video_write,False,272,False
1761041931.0216606,1761041931.0216606,0.0,frame_read,False,273,False
1761041931.02266,1761041931.025168,2.508,bev_warp,False,273,False
1761041931.029167,1761041931.0426738,13.507,detect_yolo,True,273,False
1761041931.0436742,1761041931.0441782,0.504,track_bytetrack,False,273,1,False
1761041931.0451834,1761041931.0521874,7.004,cls_turn,True,273,1,False
1761041931.0521874,1761041931.0596995,7.512,cls_brake,True,273,1,False
1761041931.0607,1761041931.0747201,14.02,traj_predict,True,1,30
1761041931.0957403,1761041931.09674,1.0,video_write,False,273,False
1761041931.09674,1761041931.0977416,1.002,frame_read,False,274,False
1761041931.0987403,1761041931.1012526,2.512,bev_warp,False,274,False
1761041931.1057658,1761041931.1212847,15.519,detect_yolo,True,274,False
1761041931.1222856,1761041931.1222856,0.0,track_bytetrack,False,274,1,False
1761041931.1237905,1761041931.1353104,11.52,cls_turn,True,274,1,False
1761041931.1363156,1761041931.1423137,5.998,cls_brake,True,274,1,False
1761041931.1423137,1761041931.1528254,10.512,traj_predict,True,1,30
1761041931.1707287,1761041931.1717293,1.001,video_write,False,274,False
1761041931.1727295,1761041931.1727295,0.0,frame_read,False,275,False
1761041931.1748223,1761041931.1768184,1.996,bev_warp,False,275,False
1761041931.1808178,1761041931.1923287,11.511,detect_yolo,True,275,False
1761041931.193834,1761041931.193834,0.0,track_bytetrack,False,275,1,False
1761041931.1948407,1761041931.2038515,9.011,cls_turn,True,275,1,False
1761041931.2038515,1761041931.2098556,6.004,cls_brake,True,275,1,False
1761041931.2118564,1761041931.2220113,10.155,traj_predict,True,1,30
1761041931.2380283,1761041931.2380283,0.0,video_write,False,275,False
1761041931.2390275,1761041931.2390275,0.0,frame_read,False,276,False
1761041931.240028,1761041931.2420278,2.0,bev_warp,False,276,False
1761041931.2445352,1761041931.2560515,11.516,detect_yolo,True,276,False
1761041931.2570524,1761041931.2570524,0.0,track_bytetrack,False,276,0,False
1761041931.27056,1761041931.27056,0.0,video_write,False,276,False
1761041931.27156,1761041931.27156,0.0,frame_read,False,277,False
1761041931.2725601,1761041931.2750664,2.506,bev_warp,False,277,False
1761041931.2780695,1761041931.2895772,11.508,detect_yolo,True,277,False
1761041931.290578,1761041931.290578,0.0,track_bytetrack,False,277,1,False
1761041931.2915783,1761041931.297914,6.336,cls_turn,True,277,1,False
1761041931.297914,1761041931.3036807,5.767,cls_brake,True,277,1,False
1761041931.3046849,1761041931.3151944,10.509,traj_predict,True,1,30
1761041931.329702,1761041931.3307042,1.002,video_write,False,277,False
1761041931.3317032,1761041931.3317032,0.0,frame_read,False,278,False
1761041931.3327024,1761041931.3352077,2.505,bev_warp,False,278,False
1761041931.3382103,1761041931.3497167,11.506,detect_yolo,True,278,False
1761041931.3507185,1761041931.3507185,0.0,track_bytetrack,False,278,1,False
1761041931.3517191,1761041931.3587766,7.057,cls_turn,True,278,1,False
1761041931.3587766,1761041931.3637776,5.001,cls_brake,True,278,1,False
1761041931.3648312,1761041931.3738334,9.002,traj_predict,True,1,30
1761041931.390286,1761041931.391287,1.001,video_write,False,278,False
1761041931.392287,1761041931.392287,0.0,frame_read,False,279,False
1761041931.392287,1761041931.3947988,2.512,bev_warp,False,279,False
1761041931.3993013,1761041931.4098084,10.507,detect_yolo,True,279,False
1761041931.4108093,1761041931.4108093,0.0,track_bytetrack,False,279,2,False
1761041931.4118092,1761041931.4178648,6.056,cls_turn,True,279,1,False
1761041931.4178648,1761041931.4218645,4.0,cls_brake,True,279,1,False
1761041931.4228647,1761041931.4335098,10.645,traj_predict,True,1,30
1761041931.4520335,1761041931.4535387,1.505,video_write,False,279,False
1761041931.4545453,1761041931.4545453,0.0,frame_read,False,280,False
